發生年度,發生月,發生日,發生時-Hours,發生分,處理別-編號,區序,肇事地點,死亡人數,2-30日死亡人數,受傷人數,當事人序號,車種,天候,光線,道路類別,速限-速度限制,道路型態,事故位置,路面狀況1,路面狀況2,路面狀況3,道路障礙1,道路障礙2,號誌1,號誌2,車道劃分-分向,車道劃分-分道1,車道劃分-分道2,車道劃分-分道3,事故類型及型態,性別,年齡,受傷程度,主要傷處,保護裝置,行動電話,車輛用途,當事者行動狀態,駕駛資格情形,駕駛執照種類,飲酒情形,車輛撞擊部位1,車輛撞擊部位2,肇因碼-個別,肇因碼-主要,個人肇逃否,職業,旅次目的,座標-X,座標-Y
112,12,22,21,0,2,04大安區,大安區忠孝東路3段251巷與忠孝東路3段251巷7弄口,0,0,1,1,C03,8,5,5,30,4,1,1,5,4,5,13,4,4,10,5,5,1,15,2,36,2,8,6,4,7,9,1,10,2,11,,75,,1,21,,121.5416456,25.0429922
112,12,22,21,0,2,04大安區,大安區忠孝東路3段251巷與忠孝東路3段251巷7弄口,0,0,1,5,B01,8,5,5,30,4,1,1,5,4,5,13,4,4,10,5,5,1,15,4,0,,,,,,,,,10,,,,,,,,121.5416456,25.0429922
112,12,22,21,0,2,04大安區,大安區忠孝東路3段251巷與忠孝東路3段251巷7弄口,0,0,1,4,B01,8,5,5,30,4,1,1,5,4,5,13,4,4,10,5,5,1,15,1,63,,,,,,,,,10,,,,,,,,121.5416456,25.0429922
112,12,22,21,0,2,04大安區,大安區忠孝東路3段251巷與忠孝東路3段251巷7弄口,0,0,1,2,B03,8,5,5,30,4,1,1,5,4,5,13,4,4,10,5,5,1,15,1,52,3,10,3,4,7,9,1,8,2,8,,14,,1,21,,121.5416456,25.0429922
112,12,22,21,0,2,04大安區,大安區忠孝東路3段251巷與忠孝東路3段251巷7弄口,0,0,1,3,B03,8,5,5,30,4,1,1,5,4,5,13,4,4,10,5,5,1,15,1,43,3,10,3,4,7,14,1,8,11,17,,44,,1,21,,121.5416456,25.0429922
112,12,22,21,20,2,05中正區,中正區和平西路2段90巷對面,0,0,1,1,C03,7,5,5,50,14,9,1,5,3,4,13,4,4,1,4,5,2,18,3,0,,,,,,,,,10,,,128,,1,,,121.5115638,25.0293567
112,12,22,21,20,2,05中正區,中正區和平西路2段90巷對面,0,0,1,2,C03,7,5,5,50,14,9,1,5,3,4,13,4,4,1,4,5,2,18,1,28,2,9,6,1,7,9,1,10,2,17,,13,,1,21,,121.5115638,25.0293567
112,12,22,22,28,2,01大同區,大同區重慶北路2段與涼州街口,0,0,1,2,C03,7,5,5,50,4,1,1,5,4,5,13,1,1,1,4,5,2,17,1,18,2,8,5,1,7,9,1,10,1,11,,44,,1,21,,121.5135715,25.0608087
112,12,22,22,28,2,01大同區,大同區重慶北路2段與涼州街口,0,0,1,1,B02,7,5,5,50,4,1,1,5,4,5,13,1,1,1,4,5,2,17,2,55,3,10,7,1,7,5,1,8,1,1,,8,,1,21,,121.5135715,25.0608087
112,12,22,22,40,2,12內湖區,內湖區陽光街與文德路22巷口,0,0,1,1,B03,8,5,5,50,4,2,1,5,4,5,13,1,1,5,5,5,2,17,1,36,3,10,7,1,7,6,1,8,1,2,,9,,1,21,,121.5810839,25.07457024
112,12,22,22,40,2,12內湖區,內湖區陽光街與文德路22巷口,0,0,1,2,C03,8,5,5,50,4,2,1,5,4,5,13,1,1,5,5,5,2,17,1,25,2,9,5,1,7,9,1,10,1,14,,108,,1,21,,121.5810839,25.07457024
112,12,22,22,43,2,11南港區,南港區興中路12巷與興華路口口,0,0,1,2,C03,7,5,5,50,3,2,1,5,4,5,13,4,4,5,4,5,2,17,1,53,2,9,6,1,7,5,1,10,1,14,,44,,1,21,,121.6060601,25.0548038
112,12,22,22,43,2,11南港區,南港區興中路12巷與興華路口口,0,0,1,1,B03,7,5,5,50,3,2,1,5,4,5,13,4,4,5,4,5,2,17,2,28,3,10,7,1,7,5,1,8,1,8,,107,,1,21,,121.6060601,25.0548038
112,12,22,22,53,2,03中山區,中山區民權東路1段45號,0,0,1,2,C03,8,5,5,50,14,9,1,5,4,5,13,2,1,7,2,5,2,17,1,41,2,9,5,1,7,9,1,10,1,11,,44,,1,21,,121.5245665,25.0628459
112,12,22,22,53,2,03中山區,中山區民權東路1段45號,0,0,1,1,C03,8,5,5,50,14,9,1,5,4,5,13,2,1,7,2,5,2,17,1,21,3,10,5,1,7,9,1,10,1,11,,16,,1,21,,121.5245665,25.0628459
112,12,22,22,59,2,02萬華區,萬華區洛陽街3號對面,0,0,1,2,C03,7,5,5,30,14,9,1,5,4,5,13,4,4,5,4,5,2,17,1,39,2,8,6,1,7,9,1,10,1,12,,44,,1,21,,121.5090836,25.0472836
112,12,22,22,59,2,02萬華區,萬華區洛陽街3號對面,0,0,1,1,B03,7,5,5,30,14,9,1,5,4,5,13,4,4,5,4,5,2,17,1,32,3,10,7,1,7,1,1,8,1,8,,19,,1,21,,121.5090836,25.0472836
112,12,23,1,25,2,11南港區,南港區南港路2段與興華路口,0,0,2,2,C03,8,5,5,50,4,1,1,5,4,5,13,2,1,4,3,5,2,13,1,21,2,8,3,4,7,9,1,10,1,13,,44,,1,21,,121.6061779,25.0542422
112,12,23,1,25,2,11南港區,南港區南港路2段與興華路口,0,0,2,1,C03,8,5,5,50,4,1,1,5,4,5,13,2,1,4,3,5,2,13,1,50,2,9,3,4,7,9,1,10,1,11,,16,,1,21,,121.6061779,25.0542422
112,12,23,3,25,2,02萬華區,萬華區青年路與水源路口,0,0,1,2,C04,8,5,5,50,4,2,1,5,4,5,13,1,1,1,5,5,2,17,2,50,2,9,5,1,7,9,1,11,4,11,,21,,1,21,,121.50431,25.0198781
112,12,23,3,25,2,02萬華區,萬華區青年路與水源路口,0,0,1,1,B03,8,5,5,50,4,2,1,5,4,5,13,1,1,1,5,5,2,17,1,62,3,10,7,1,7,5,1,7,2,5,,71,,1,21,,121.50431,25.0198781
112,12,23,3,45,2,01大同區,大同區延平北路3段與民權西路口,0,0,2,1,B03,6,5,5,50,4,2,1,4,4,5,13,2,1,1,4,5,2,17,1,53,3,10,3,4,7,8,6,18,1,6,,42,,1,21,,121.5111772,25.0630509
112,12,23,3,45,2,01大同區,大同區延平北路3段與民權西路口,0,0,2,3,H02,6,5,5,50,4,2,1,4,4,5,13,2,1,1,4,5,2,17,2,22,2,9,3,5,7,21,8,20,10,16,,67,,1,21,,121.5111772,25.0630509
112,12,23,3,45,2,01大同區,大同區延平北路3段與民權西路口,0,0,2,2,C03,6,5,5,50,4,2,1,4,4,5,13,2,1,1,4,5,2,17,1,21,2,9,3,4,7,9,1,10,1,14,,44,,1,21,,121.5111772,25.0630509
112,12,23,4,28,2,02萬華區,萬華區艋舺大道與西園路2段320巷口,0,0,2,3,H02,8,5,5,50,4,2,1,5,4,5,13,3,1,1,5,5,2,16,2,63,2,9,5,5,7,20,8,20,10,16,,67,,1,21,,121.4905295,25.02793823
112,12,23,4,28,2,02萬華區,萬華區艋舺大道與西園路2段320巷口,0,0,2,1,C03,8,5,5,50,4,2,1,5,4,5,13,3,1,1,5,5,2,16,1,51,3,10,5,1,7,1,6,9,1,14,,19,,1,21,,121.4905295,25.02793823
112,12,23,4,28,2,02萬華區,萬華區艋舺大道與西園路2段320巷口,0,0,2,2,C03,8,5,5,50,4,2,1,5,4,5,13,3,1,1,5,5,2,16,1,67,2,9,5,1,7,9,1,10,1,12,,44,,1,21,,121.4905295,25.02793823
112,12,23,6,9,2,12內湖區,內湖區民權東路6段與民權東路6段90巷口,0,0,1,1,B03,6,6,5,30,3,18,1,4,4,5,13,2,1,1,4,4,2,3,2,48,3,10,7,1,7,5,1,8,2,8,,70,,1,21,,121.5859644,25.06900206
112,12,23,6,9,2,12內湖區,內湖區民權東路6段與民權東路6段90巷口,0,0,1,2,H01,6,6,5,30,3,18,1,4,4,5,13,2,1,1,4,4,2,3,2,61,2,6,4,5,8,16,8,20,1,16,,67,,1,21,,121.5859644,25.06900206
112,12,23,7,3,2,09北投區,北投區明德路與明德路67巷口,0,0,2,2,C03,7,5,5,50,3,2,1,5,4,5,13,4,4,7,4,5,1,11,2,69,2,8,5,1,7,9,1,10,2,12,,16,,1,21,,121.5185806,25.1083539
112,12,23,7,3,2,09北投區,北投區明德路與明德路67巷口,0,0,2,1,C03,7,5,5,50,3,2,1,5,4,5,13,4,4,7,4,5,1,11,1,15,2,1,6,1,7,9,2,18,2,14,,108,,1,16,,121.5185806,25.1083539
112,12,23,7,34,2,11南港區,南港區東新街6-3號對面,0,0,1,1,C03,6,6,5,50,11,9,1,4,4,5,13,4,4,9,4,5,2,12,2,22,2,9,5,1,7,9,1,9,1,14,,108,,1,21,,121.582836,25.05098915
112,12,23,7,34,2,11南港區,南港區東新街6-3號對面,0,0,1,2,B03,6,6,5,50,11,9,1,4,4,5,13,4,4,9,4,5,2,12,1,31,3,10,7,1,7,14,1,8,1,6,,44,,1,21,,121.582836,25.05098915
112,12,23,7,52,2,07信義區,信義區基隆路汽機車混合地下道往南,0,0,1,1,B03,8,5,5,30,7,9,1,5,4,5,13,4,4,10,5,5,2,12,1,47,3,10,3,4,7,15,1,8,1,6,,44,,1,21,,121.5629585,25.0386891
112,12,23,7,52,2,07信義區,信義區基隆路汽機車混合地下道往南,0,0,1,4,H02,8,5,5,30,7,9,1,5,4,5,13,4,4,10,5,5,2,12,1,5,3,10,3,5,7,20,8,20,10,16,,58,,1,21,,121.5629585,25.0386891
112,12,23,7,52,2,07信義區,信義區基隆路汽機車混合地下道往南,0,0,1,3,C03,8,5,5,30,7,9,1,5,4,5,13,4,4,10,5,5,2,12,2,58,3,10,3,4,7,9,1,10,9,17,,44,,1,21,,121.5629585,25.0386891
112,12,23,7,52,2,07信義區,信義區基隆路汽機車混合地下道往南,0,0,1,2,C03,8,5,5,30,7,9,1,5,4,5,13,4,4,10,5,5,2,12,1,33,2,9,3,4,7,9,1,10,1,11,,44,,1,21,,121.5629585,25.0386891
112,12,23,8,16,2,10文山區,文山區羅斯福路4段與基隆路4段口,0,0,3,1,C03,8,6,5,50,4,1,1,5,4,5,13,1,1,1,4,5,2,16,1,16,2,9,6,1,7,5,2,18,1,14,,96,,1,21,,121.5371248,25.0107944
112,12,23,8,16,2,10文山區,文山區羅斯福路4段與基隆路4段口,0,0,3,2,C03,8,6,5,50,4,1,1,5,4,5,13,1,1,1,4,5,2,16,1,19,2,9,6,1,7,9,1,10,1,11,,44,,1,21,,121.5371248,25.0107944
112,12,23,8,16,2,10文山區,文山區羅斯福路4段與基隆路4段口,0,0,3,3,H02,8,6,5,50,4,1,1,5,4,5,13,1,1,1,4,5,2,16,2,19,2,9,6,5,7,20,8,20,10,16,,67,,1,21,,121.5371248,25.0107944
112,12,23,9,10,2,04大安區,大安區基隆路2段與樂業街口口,0,0,1,3,B03,7,6,5,50,3,2,1,5,4,5,13,1,1,1,1,4,1,12,1,48,3,10,7,1,7,9,1,8,1,17,,44,,1,21,,121.5502342,25.02241839
112,12,23,9,10,2,04大安區,大安區基隆路2段與樂業街口口,0,0,1,1,C03,7,6,5,50,3,2,1,5,4,5,13,1,1,1,1,4,1,12,1,60,3,10,6,1,7,9,1,10,1,14,,107,,1,21,,121.5502342,25.02241839
112,12,23,9,10,2,04大安區,大安區基隆路2段與樂業街口口,0,0,1,2,C03,7,6,5,50,3,2,1,5,4,5,13,1,1,1,1,4,1,12,1,62,2,9,6,1,7,9,1,10,1,14,,42,,1,21,,121.5502342,25.02241839
112,12,23,9,10,2,06松山區,松山區民生東路5段與三民路口,0,0,2,2,C03,8,5,5,50,18,9,1,5,4,5,13,1,1,10,3,5,2,12,1,51,2,9,5,1,7,1,1,10,1,14,,78,,1,22,,121.5629981,25.0590473
112,12,23,9,10,2,06松山區,松山區民生東路5段與三民路口,0,0,2,1,C03,8,5,5,50,18,9,1,5,4,5,13,1,1,10,3,5,2,12,1,30,2,9,5,1,7,9,1,10,1,11,,108,,1,22,,121.5629981,25.0590473
112,12,23,9,10,2,06松山區,松山區南京東路5段31號,0,0,1,3,C03,7,6,5,40,14,8,1,5,4,5,13,4,4,1,2,4,2,16,1,34,3,10,3,4,7,13,1,10,9,11,,44,,1,21,,121.5583152,25.05164194
112,12,23,9,10,2,06松山區,松山區南京東路5段31號,0,0,1,2,C03,7,6,5,40,14,8,1,5,4,5,13,4,4,1,2,4,2,16,2,26,3,10,6,4,7,9,1,10,1,11,,44,,1,21,,121.5583152,25.05164194
112,12,23,9,10,2,06松山區,松山區南京東路5段31號,0,0,1,1,C03,7,6,5,40,14,8,1,5,4,5,13,4,4,1,2,4,2,16,2,48,2,9,6,4,7,6,1,10,1,12,,9,,1,21,,121.5583152,25.05164194
112,12,23,9,21,2,06松山區,松山區撫遠街與富錦街口,0,0,1,2,C03,7,6,5,50,4,1,1,5,4,5,13,2,1,1,3,5,2,13,1,22,2,9,6,1,7,9,1,10,1,11,,13,,1,22,,121.5662939,25.06172708
112,12,23,9,21,2,06松山區,松山區撫遠街與富錦街口,0,0,1,1,B03,7,6,5,50,4,1,1,5,4,5,13,2,1,1,3,5,2,13,1,27,3,10,7,1,7,5,1,8,1,7,,103,,1,22,,121.5662939,25.06172708
112,12,23,10,13,2,04大安區,大安區忠孝東路3段1號,0,0,2,2,C03,8,7,5,50,14,9,1,5,4,3,13,2,1,1,4,5,2,12,2,49,2,9,3,4,7,9,1,10,1,14,,44,,1,22,,121.5351257,25.0420692
112,12,23,10,13,2,04大安區,大安區忠孝東路3段1號,0,0,2,3,B01,8,7,5,50,14,9,1,5,4,3,13,2,1,1,4,5,2,12,1,35,3,10,3,4,7,14,1,4,1,7,,38,,1,22,,121.5351257,25.0420692
112,12,23,10,13,2,04大安區,大安區忠孝東路3段1號,0,0,2,4,H02,8,7,5,50,14,9,1,5,4,3,13,2,1,1,4,5,2,12,1,12,2,9,3,5,7,21,8,20,10,16,,67,,1,22,,121.5351257,25.0420692
112,12,23,10,13,2,04大安區,大安區忠孝東路3段1號,0,0,2,1,B12,8,7,5,50,14,9,1,5,4,3,13,2,1,1,4,5,2,12,1,29,3,10,3,4,7,8,1,4,1,5,,100,,1,22,,121.5351257,25.0420692
112,12,23,10,30,2,03中山區,中山區北安路841號與北安路口,0,0,1,2,H02,8,5,5,50,3,2,1,5,4,5,13,4,4,1,4,5,2,9,2,34,2,9,3,5,7,20,8,20,10,16,,67,,1,21,,121.5575858,25.08459899
112,12,23,10,30,2,03中山區,中山區北安路841號與北安路口,0,0,1,3,B03,8,5,5,50,3,2,1,5,4,5,13,4,4,1,4,5,2,9,1,55,3,10,3,4,7,6,1,8,9,17,,9,,1,21,,121.5575858,25.08459899
112,12,23,10,30,2,03中山區,中山區北安路841號與北安路口,0,0,1,1,A04,8,5,5,50,3,2,1,5,4,5,13,4,4,1,4,5,2,9,1,42,3,10,3,4,7,9,1,2,2,15,,44,,1,21,,121.5575858,25.08459899
112,12,23,10,30,2,08士林區,士林區至善路1段與福林路254巷口,0,0,1,1,B03,7,7,5,40,3,2,1,5,4,5,13,1,1,1,4,4,2,13,2,71,3,10,3,4,7,9,1,8,2,1,,16,,1,21,,121.537704,25.0982304
112,12,23,10,30,2,08士林區,士林區至善路1段與福林路254巷口,0,0,1,2,C03,7,7,5,40,3,2,1,5,4,5,13,1,1,1,4,4,2,13,2,21,2,9,3,4,7,12,1,10,2,13,,44,,1,21,,121.537704,25.0982304
112,12,23,10,38,2,01大同區,大同區重慶北路3段與民權西路口,0,0,3,3,H02,7,6,5,50,4,1,1,5,4,5,13,2,1,1,5,5,2,17,2,24,2,8,6,5,7,20,8,20,10,16,,67,,1,22,,121.5138523,25.0630806
112,12,23,10,38,2,01大同區,大同區重慶北路3段與民權西路口,0,0,3,2,C03,7,6,5,50,4,1,1,5,4,5,13,2,1,1,5,5,2,17,1,36,2,8,6,1,7,9,1,10,1,11,,44,,1,22,,121.5138523,25.0630806
112,12,23,10,38,2,01大同區,大同區重慶北路3段與民權西路口,0,0,3,1,C03,7,6,5,50,4,1,1,5,4,5,13,2,1,1,5,5,2,17,1,78,2,9,6,1,7,5,1,10,1,15,,80,,1,22,,121.5138523,25.0630806
112,12,23,10,40,2,02萬華區,萬華區康定路與桂林路口,0,0,1,1,C03,8,6,5,50,4,1,1,5,4,5,13,1,1,8,3,5,1,16,1,26,2,7,5,4,7,5,1,10,1,14,,44,,1,21,,121.5017883,25.0384041
112,12,23,10,40,2,02萬華區,萬華區康定路與桂林路口,0,0,1,2,B03,8,6,5,50,4,1,1,5,4,5,13,1,1,8,3,5,1,16,1,59,3,10,3,4,7,9,1,8,1,1,,108,,1,21,,121.5017883,25.0384041
112,12,23,10,49,2,05中正區,中正區市民大道1段與承德路1段口,0,0,1,1,C03,7,6,5,40,4,2,1,5,4,5,13,1,1,1,4,5,1,18,1,20,2,9,6,1,7,5,1,10,1,14,,116,,1,22,,121.5166496,25.0486434
112,12,23,10,49,2,05中正區,中正區市民大道1段與承德路1段口,0,0,1,2,,7,6,5,40,4,2,1,5,4,5,13,1,1,1,4,5,1,18,3,0,,,,,,,,,,,,67,,1,,,121.5166496,25.0486434
112,12,23,11,10,2,08士林區,士林區天玉街38巷18弄與天玉街38巷口,0,0,1,1,C03,8,5,5,30,4,1,1,5,4,5,13,4,4,5,4,5,1,17,2,71,2,9,6,1,7,5,1,10,1,12,,99,,1,21,,121.5296638,25.1192753
112,12,23,11,10,2,08士林區,士林區天玉街38巷18弄與天玉街38巷口,0,0,1,2,B03,8,5,5,30,4,1,1,5,4,5,13,4,4,5,4,5,1,17,2,46,3,10,7,1,7,9,1,8,1,4,,42,,1,21,,121.5296638,25.1192753
112,12,23,11,23,2,08士林區,士林區福國路與福國路60巷口,0,0,1,1,C03,8,6,5,30,3,1,1,5,4,5,13,4,4,1,4,5,2,17,2,70,2,9,5,1,7,6,1,10,1,14,,72,,1,21,,121.5233604,25.1020543
112,12,23,11,23,2,08士林區,士林區福國路與福國路60巷口,0,0,1,2,B01,8,6,5,30,3,1,1,5,4,5,13,4,4,1,4,5,2,17,1,42,3,10,3,4,7,9,1,4,1,2,,44,,1,21,,121.5233604,25.1020543
112,12,23,11,37,2,02萬華區,萬華區寶興街與寶興街65巷口口,0,0,1,1,C03,8,6,5,50,4,2,1,5,4,5,13,4,4,10,3,5,1,17,1,79,2,9,3,4,7,9,6,10,1,11,,108,,1,21,,121.4941249,25.0265577
112,12,23,11,37,2,02萬華區,萬華區寶興街與寶興街65巷口口,0,0,1,2,B03,8,6,5,50,4,2,1,5,4,5,13,4,4,10,3,5,1,17,1,38,3,10,3,4,7,14,1,8,1,7,,99,,1,21,,121.4941249,25.0265577
112,12,23,11,42,2,04大安區,大安區忠孝東路3段與建國南路1段口,0,0,1,1,C03,7,5,5,40,4,1,1,5,4,5,13,2,1,3,4,5,2,15,1,39,2,9,5,1,7,9,1,10,2,11,,79,,1,21,,121.5368548,25.0418279
112,12,23,11,42,2,04大安區,大安區忠孝東路3段與建國南路1段口,0,0,1,2,E01,7,5,5,40,4,1,1,5,4,5,13,2,1,3,4,5,2,15,1,41,3,10,7,1,7,9,1,8,2,2,,42,,1,27,,121.5368548,25.0418279
112,12,23,12,13,2,01大同區,大同區涼州街與寧夏路口,0,0,1,1,B01,7,6,5,50,4,1,1,5,4,5,13,2,1,4,3,5,1,16,1,54,3,10,7,1,7,5,1,4,1,4,,8,,1,21,,121.5143051,25.0608164
112,12,23,12,13,2,01大同區,大同區涼州街與寧夏路口,0,0,1,2,C03,7,6,5,50,4,1,1,5,4,5,13,2,1,4,3,5,1,16,1,52,2,9,6,1,7,9,1,10,1,12,,44,,1,21,,121.5143051,25.0608164
112,12,23,12,16,2,02萬華區,萬華區西園路2段與西藏路口,0,0,1,1,C03,7,7,5,50,4,2,1,5,4,5,13,1,1,1,4,1,1,17,1,35,3,10,6,1,7,6,1,10,1,12,,17,,1,22,,121.4956456,25.028624
112,12,23,12,16,2,02萬華區,萬華區西園路2段與西藏路口,0,0,1,2,C03,7,7,5,50,4,2,1,5,4,5,13,1,1,1,4,1,1,17,2,53,2,9,6,1,7,6,1,10,1,12,,17,,1,22,,121.4956456,25.028624
112,12,23,12,24,2,03中山區,中山區民生西路38號,0,0,1,2,C03,8,6,5,50,14,9,1,5,4,5,13,4,4,5,4,5,2,16,1,36,2,9,6,4,7,9,1,10,1,11,,108,,1,22,,121.5216388,25.05776044
112,12,23,12,24,2,03中山區,中山區民生西路38號,0,0,1,1,B01,8,6,5,50,14,9,1,5,4,5,13,4,4,5,4,5,2,16,1,57,3,10,3,4,7,11,1,8,1,8,,10,,1,22,,121.5216388,25.05776044
112,12,23,12,30,2,12內湖區,內湖區民權東路6段19巷與瑞光路76巷口,0,0,1,2,C03,8,7,5,50,4,1,1,5,4,5,13,2,1,5,5,5,2,16,1,39,2,9,5,1,7,9,1,10,1,14,,44,,1,21,,121.5790889,25.06893262
112,12,23,12,30,2,12內湖區,內湖區民權東路6段19巷與瑞光路76巷口,0,0,1,1,B12,8,7,5,50,4,1,1,5,4,5,13,2,1,5,5,5,2,16,1,41,3,10,2,1,7,5,1,4,1,8,,71,,1,21,,121.5790889,25.06893262
112,12,23,12,33,2,10文山區,文山區木新路3段232巷3號,0,0,1,2,H01,7,6,5,30,14,9,1,5,4,5,13,4,4,10,5,5,2,1,2,76,2,9,4,5,8,16,8,20,10,16,,67,,1,21,,121.5590544,24.9815403
112,12,23,12,33,2,10文山區,文山區木新路3段232巷3號,0,0,1,1,B12,7,6,5,30,14,9,1,5,4,5,13,4,4,10,5,5,2,1,1,111,4,11,3,4,7,21,7,19,11,15,,119,,2,22,,121.5590544,24.9815403
112,12,23,13,33,2,03中山區,中山區市民大道2段與長安東路1段30巷口,0,0,1,1,B01,8,5,6,40,3,1,1,5,4,5,13,1,1,1,4,5,2,12,2,57,4,11,3,4,7,9,1,4,11,2,,17,,2,22,,121.5257466,25.0476455
112,12,23,13,33,2,03中山區,中山區市民大道2段與長安東路1段30巷口,0,0,1,2,C03,8,5,6,40,3,1,1,5,4,5,13,1,1,1,4,5,2,12,2,23,2,9,3,4,7,9,1,10,1,14,,17,,1,21,,121.5257466,25.0476455
112,12,23,14,20,2,08士林區,士林區中正路365巷與中正路口,0,0,3,3,H02,7,5,5,50,4,1,1,5,4,5,13,2,1,3,2,5,1,17,1,11,2,9,6,5,7,21,8,20,10,17,,67,,1,21,,121.5217793,25.0943775
112,12,23,14,20,2,08士林區,士林區中正路365巷與中正路口,0,0,3,1,C03,7,5,5,50,4,1,1,5,4,5,13,2,1,3,2,5,1,17,1,46,2,9,5,1,7,5,1,10,1,14,,103,,1,21,,121.5217793,25.0943775
112,12,23,14,20,2,08士林區,士林區中正路365巷與中正路口,0,0,3,2,C03,7,5,5,50,4,1,1,5,4,5,13,2,1,3,2,5,1,17,2,37,2,9,5,1,7,9,1,10,1,12,,44,,1,21,,121.5217793,25.0943775
112,12,23,14,42,2,02萬華區,萬華區萬大路85巷與莒光路197巷口,0,0,2,1,C03,8,5,5,30,4,1,1,5,4,5,13,4,4,10,5,5,2,17,1,65,2,9,6,4,7,9,1,10,1,11,,44,,1,22,,121.5018594,25.0303533
112,12,23,14,42,2,02萬華區,萬華區萬大路85巷與莒光路197巷口,0,0,2,2,C03,8,5,5,30,4,1,1,5,4,5,13,4,4,10,5,5,2,17,2,37,2,9,6,4,7,9,1,10,1,14,,44,,1,22,,121.5018594,25.0303533
112,12,23,14,54,2,03中山區,中山區建國高架道與民族東路口,0,0,2,3,B03,7,7,5,70,14,7,1,5,4,5,13,4,4,1,3,5,1,13,2,20,3,10,7,1,7,9,1,8,1,3,,44,,1,21,,121.5337554,25.06802214
112,12,23,14,54,2,03中山區,中山區建國高架道與民族東路口,0,0,2,2,B01,7,7,5,70,14,7,1,5,4,5,13,4,4,1,3,5,1,13,1,59,2,5,7,1,7,7,1,4,1,3,,44,,1,21,,121.5337554,25.06802214
112,12,23,14,54,2,03中山區,中山區建國高架道與民族東路口,0,0,2,4,B03,7,7,5,70,14,7,1,5,4,5,13,4,4,1,3,5,1,13,2,60,3,10,7,1,7,9,1,8,1,3,,44,,1,21,,121.5337554,25.06802214
112,12,23,14,54,2,03中山區,中山區建國高架道與民族東路口,0,0,2,1,A02,7,7,5,70,14,7,1,5,4,5,13,4,4,1,3,5,1,13,1,54,3,10,7,1,7,9,1,2,1,1,,16,,1,21,,121.5337554,25.06802214
112,12,23,14,54,2,03中山區,中山區建國高架道與民族東路口,0,0,2,5,H02,7,7,5,70,14,7,1,5,4,5,13,4,4,1,3,5,1,13,2,23,2,1,2,5,7,17,8,20,10,16,,67,,1,21,,121.5337554,25.06802214
112,12,23,15,31,2,12內湖區,內湖區金龍路與內湖路3段89巷口,0,0,1,1,C03,6,6,5,40,3,1,1,4,4,5,13,4,4,5,4,4,2,13,1,49,3,10,5,1,7,12,1,10,1,13,,27,,1,21,,121.5909577,25.08553955
112,12,23,15,31,2,12內湖區,內湖區金龍路與內湖路3段89巷口,0,0,1,2,C03,6,6,5,40,3,1,1,4,4,5,13,4,4,5,4,4,2,13,2,59,2,9,5,1,7,9,1,10,1,11,,16,,1,21,,121.5909577,25.08553955
112,12,23,15,31,2,12內湖區,內湖區金龍路與內湖路3段89巷口,0,0,1,3,B03,6,6,5,40,3,1,1,4,4,5,13,4,4,5,4,4,2,13,1,39,3,10,3,4,7,14,7,19,1,15,,38,,1,21,,121.5909577,25.08553955
112,12,23,16,9,2,10文山區,文山區木新路3段236號,0,0,4,1,C03,7,6,5,50,14,9,1,4,4,5,13,1,1,4,3,5,2,13,2,28,2,9,6,1,7,9,1,10,1,11,,116,,1,21,,121.5592281,24.9814024
112,12,23,16,9,2,10文山區,文山區木新路3段236號,0,0,4,2,C03,7,6,5,50,14,9,1,4,4,5,13,1,1,4,3,5,2,13,2,25,2,8,6,1,7,14,1,10,1,13,,44,,1,21,,121.5592281,24.9814024
112,12,23,16,9,2,10文山區,文山區木新路3段236號,0,0,4,4,H02,7,6,5,50,14,9,1,4,4,5,13,1,1,4,3,5,2,13,2,66,2,8,6,5,7,20,8,20,10,16,,67,,1,21,,121.5592281,24.9814024
112,12,23,16,9,2,10文山區,文山區木新路3段236號,0,0,4,3,C03,7,6,5,50,14,9,1,4,4,5,13,1,1,4,3,5,2,13,1,67,2,7,6,1,7,9,1,10,1,11,,108,,1,21,,121.5592281,24.9814024
112,12,23,16,53,2,08士林區,士林區福林路254巷與至善路1段口,0,0,1,1,C03,7,5,5,40,3,2,1,5,4,5,13,3,1,1,4,4,1,17,1,55,2,9,5,1,7,9,1,10,1,11,,108,,1,21,,121.5377876,25.09820173
112,12,23,16,53,2,08士林區,士林區福林路254巷與至善路1段口,0,0,1,2,B03,7,5,5,40,3,2,1,5,4,5,13,3,1,1,4,4,1,17,1,25,3,10,7,1,7,9,1,8,1,2,,17,,1,21,,121.5377876,25.09820173
112,12,23,17,20,2,09北投區,北投區大度路3段往台北,0,0,2,1,C03,7,5,5,50,14,12,1,5,4,5,13,4,4,1,4,1,1,12,1,46,2,9,5,1,7,8,1,10,2,15,,118,,1,21,,121.4814528,25.1220797
112,12,23,17,20,2,09北投區,北投區大度路3段往台北,0,0,2,2,C03,7,5,5,50,14,12,1,5,4,5,13,4,4,1,4,1,1,12,1,76,2,9,5,1,7,9,1,10,2,15,,44,,1,21,,121.4814528,25.1220797
112,12,23,17,38,2,02萬華區,萬華區華中橋往新北市機慢車道第7010480號燈桿,0,0,4,4,H02,6,5,5,40,8,8,1,4,4,5,13,4,4,1,4,3,2,17,2,53,2,9,6,5,7,21,8,20,10,16,,67,,1,21,,121.4955002,25.0118283
